Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Location_0,Location_1,Location_2,Location_3,Location_4,WindGustDir_0,WindGustDir_1,WindGustDir_2,WindGustDir_3,WindGustDir_4,WindDir9am_0,WindDir9am_1,WindDir9am_2,WindDir9am_3,WindDir9am_4,WindDir3pm_0,WindDir3pm_1,WindDir3pm_2,WindDir3pm_3,WindDir3pm_4
20335,8,7.8,12.7,1.4,0.2,7.0,48.0,13.0,15.0,92.0,51.0,1020.2,1020.7,6.0,7.0,9.4,11.6,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
20336,9,17.0,29.3,0.0,6.0,9.5,24.0,7.0,15.0,67.0,59.0,1014.9,1010.2,4.0,1.0,23.7,26.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
20337,5,16.7,17.9,0.0,3.8,0.0,54.0,30.0,30.0,67.0,66.0,1018.0,1014.3,8.0,8.0,17.5,17.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0
20338,8,21.8,31.7,0.0,6.0,10.7,33.0,9.0,22.0,69.0,53.0,1013.8,1009.8,1.0,1.0,26.7,30.6,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
20339,2,13.1,21.3,0.0,5.8,10.1,63.0,22.0,30.0,53.0,30.0,1005.4,1007.0,6.0,3.0,16.0,20.5,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
20340,5,13.3,22.9,0.0,3.8,1.2,22.0,11.0,9.0,64.0,45.0,1024.3,1022.1,7.0,7.0,16.5,22.2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
20341,3,13.8,33.4,0.0,5.8,11.7,31.0,6.0,15.0,71.0,22.0,1019.5,1015.9,1.0,1.0,19.3,31.5,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
20342,8,7.5,19.3,0.0,4.0,9.8,37.0,6.0,13.0,43.0,32.0,1014.6,1012.2,1.0,1.0,14.5,18.7,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
20343,11,17.0,27.2,1.2,5.6,7.7,54.0,13.0,22.0,62.0,56.0,1024.2,1023.8,6.0,5.0,23.6,24.6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
20344,1,20.4,34.4,0.0,14.2,13.3,43.0,17.0,17.0,52.0,21.0,1006.6,1003.5,0.0,3.0,25.0,33.5,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0
20345,11,7.6,18.5,0.0,4.4,5.7,30.0,7.0,20.0,66.0,55.0,1025.5,1024.6,7.0,6.0,12.9,17.4,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1
20346,5,6.3,15.9,0.0,11.6,4.2,37.0,24.0,19.0,66.0,51.0,1013.9,1013.6,7.0,6.0,11.0,15.2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
20347,10,24.8,33.3,0.0,7.8,10.5,41.0,9.0,22.0,58.0,50.0,1012.0,1007.2,2.0,1.0,29.5,31.7,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
20348,8,0.7,12.0,0.2,2.8,5.9,24.0,6.0,9.0,91.0,58.0,1021.7,1020.8,7.0,2.0,6.3,11.7,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0
20349,10,7.1,16.2,0.4,4.0,5.6,43.0,20.0,28.0,74.0,55.0,1015.5,1015.7,7.0,7.0,11.2,15.2,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
20350,1,8.1,26.0,0.0,11.0,13.6,50.0,4.0,26.0,47.0,19.0,1011.3,1009.3,0.0,1.0,14.9,23.2,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
20351,8,6.0,14.0,3.6,1.8,9.2,22.0,4.0,13.0,100.0,56.0,1018.2,1016.7,4.0,3.0,7.7,13.5,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0
20352,1,17.2,39.0,0.0,8.0,13.3,26.0,9.0,9.0,24.0,8.0,1012.5,1008.8,1.0,0.0,27.2,36.8,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
20353,4,15.8,22.7,0.0,4.6,10.0,31.0,15.0,19.0,64.0,60.0,1024.1,1021.2,2.0,5.0,20.2,21.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1
20354,5,6.7,18.0,0.0,2.0,9.9,28.0,13.0,17.0,91.0,55.0,1028.3,1024.5,7.0,5.0,10.6,17.0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0
20355,11,22.9,30.1,10.4,4.8,5.5,20.0,11.0,13.0,82.0,67.0,1006.3,1003.7,6.0,6.0,26.6,27.9,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
20356,2,15.7,44.4,0.0,5.6,10.2,87.0,4.0,43.0,64.0,7.0,1003.8,999.0,1.0,1.0,24.2,43.9,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1
20357,11,16.0,21.3,1.0,3.2,7.9,33.0,19.0,22.0,64.0,49.0,1018.5,1017.5,7.0,1.0,18.0,20.3,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
20358,4,11.3,14.7,0.0,2.6,0.3,24.0,13.0,19.0,63.0,65.0,1027.5,1025.9,8.0,8.0,13.5,14.1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
20359,1,16.2,22.3,5.8,7.6,0.4,35.0,11.0,15.0,68.0,60.0,1023.7,1022.4,7.0,7.0,18.3,20.5,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
20360,8,6.5,14.2,0.0,4.2,10.2,46.0,15.0,28.0,53.0,61.0,1024.8,1022.2,1.0,6.0,10.9,13.9,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
20361,3,16.5,31.1,0.0,8.4,11.3,63.0,39.0,19.0,46.0,21.0,1020.7,1015.7,1.0,1.0,21.8,30.5,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
20362,7,-1.4,17.8,0.0,4.0,10.1,44.0,7.0,26.0,53.0,23.0,1027.1,1024.1,0.0,0.0,8.8,16.4,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0
20363,2,17.2,34.3,0.0,10.2,12.4,39.0,15.0,9.0,52.0,19.0,1013.3,1011.2,0.0,2.0,22.3,32.3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
20364,9,13.4,17.8,0.0,5.6,7.8,48.0,30.0,26.0,78.0,49.0,1015.5,1015.8,7.0,3.0,13.7,16.9,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
20365,12,15.0,32.0,0.0,8.8,13.0,39.0,9.0,19.0,37.0,15.0,1011.6,1008.5,2.0,1.0,22.9,31.4,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
20366,1,5.6,20.5,0.4,4.6,13.2,35.0,11.0,20.0,66.0,54.0,1018.5,1015.4,6.0,5.0,15.9,19.1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
20367,4,15.1,24.4,0.0,7.8,8.7,31.0,7.0,13.0,56.0,50.0,1025.0,1022.9,2.0,4.0,20.4,23.4,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1
20368,2,18.8,35.5,0.0,9.2,12.5,48.0,24.0,22.0,48.0,34.0,1018.4,1014.1,0.0,0.0,24.1,33.5,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
20369,4,10.3,24.3,0.0,4.2,9.6,26.0,15.0,11.0,73.0,38.0,1023.0,1020.6,5.0,6.0,17.8,23.9,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
20370,2,18.3,41.4,0.0,6.8,9.4,74.0,50.0,39.0,30.0,14.0,1012.8,1008.8,6.0,3.0,29.3,39.6,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
20371,5,20.4,32.6,0.0,8.0,10.9,39.0,20.0,15.0,39.0,34.0,1010.3,1006.5,1.0,1.0,23.2,31.8,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
20372,5,3.7,17.6,0.2,0.4,9.5,22.0,2.0,13.0,95.0,76.0,1023.6,1021.4,5.0,2.0,9.4,15.1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
20373,11,18.2,30.8,0.0,8.0,13.0,81.0,9.0,48.0,40.0,16.0,998.6,995.6,1.0,1.0,23.1,27.8,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1
20374,11,23.8,31.7,14.8,4.4,3.5,41.0,6.0,28.0,86.0,66.0,1006.8,1003.3,7.0,7.0,26.2,30.5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
20375,1,21.6,39.7,0.0,12.6,13.0,48.0,15.0,26.0,32.0,17.0,1007.4,1003.4,1.0,5.0,32.9,38.9,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
20376,7,7.3,13.7,2.2,1.6,3.0,80.0,33.0,33.0,81.0,78.0,1020.9,1016.7,6.0,7.0,11.1,11.7,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
20377,5,9.8,13.5,1.2,1.6,0.0,26.0,13.0,11.0,62.0,62.0,1026.9,1025.6,7.0,7.0,12.1,13.1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
20378,3,24.0,31.1,2.2,7.4,7.7,37.0,17.0,28.0,78.0,67.0,1013.0,1011.2,7.0,5.0,28.4,30.1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1
20379,3,12.1,21.6,0.0,4.4,11.6,35.0,7.0,22.0,84.0,57.0,1025.9,1023.9,3.0,5.0,15.8,20.0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
20380,4,9.8,18.8,0.0,1.8,2.9,30.0,19.0,17.0,86.0,74.0,1018.9,1013.7,7.0,7.0,15.5,17.0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
20381,4,24.5,32.8,0.2,2.8,7.3,31.0,11.0,13.0,81.0,56.0,1010.4,1007.0,7.0,7.0,27.8,32.7,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
20382,3,19.5,31.1,0.0,10.8,11.7,37.0,11.0,17.0,44.0,38.0,1018.2,1015.6,0.0,1.0,24.5,29.5,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
20383,11,21.3,29.8,0.0,5.2,10.8,33.0,13.0,17.0,63.0,69.0,1011.0,1006.9,4.0,2.0,27.7,28.7,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0
20384,2,21.8,32.6,8.6,11.2,6.3,50.0,15.0,13.0,80.0,45.0,1010.7,1008.8,6.0,6.0,24.0,31.1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0
20385,3,19.7,31.3,0.0,7.2,11.1,28.0,9.0,15.0,68.0,56.0,1016.7,1013.6,1.0,2.0,24.9,28.4,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0
20386,1,15.2,26.1,0.0,10.2,8.6,39.0,11.0,24.0,62.0,48.0,1018.5,1012.5,7.0,6.0,18.9,24.3,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1
20387,7,9.0,17.1,1.6,6.6,5.7,57.0,41.0,37.0,79.0,47.0,1016.0,1018.7,7.0,5.0,10.2,16.2,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1
20388,1,10.0,22.3,0.0,6.0,4.2,54.0,22.0,31.0,73.0,78.0,1011.4,1011.6,7.0,8.0,18.1,16.5,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
20389,11,14.9,21.4,5.6,2.4,7.0,37.0,17.0,17.0,53.0,47.0,1016.6,1015.0,8.0,4.0,17.8,19.7,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
20390,8,11.9,20.2,0.0,3.0,6.7,41.0,11.0,9.0,65.0,64.0,1023.2,1019.7,1.0,7.0,17.1,17.5,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
20391,7,11.8,24.9,0.0,6.2,11.0,37.0,15.0,20.0,53.0,50.0,1018.9,1015.4,1.0,1.0,19.5,23.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1
20392,7,9.9,21.3,0.0,3.4,6.8,17.0,6.0,6.0,67.0,50.0,1024.3,1020.7,3.0,1.0,14.5,20.8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
20393,11,5.5,15.1,1.4,3.2,7.5,35.0,17.0,24.0,59.0,69.0,1023.8,1022.6,7.0,2.0,10.3,12.5,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1
20394,1,18.3,36.0,0.0,8.0,12.6,44.0,19.0,11.0,53.0,15.0,1014.8,1012.4,5.0,6.0,24.2,34.7,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
20395,3,17.7,31.9,0.0,8.0,11.2,44.0,9.0,15.0,43.0,26.0,1014.4,1010.7,1.0,3.0,26.2,31.5,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
20396,7,16.7,26.9,0.0,10.0,10.1,48.0,24.0,31.0,58.0,47.0,1021.4,1018.2,1.0,3.0,23.1,25.1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0
20397,12,17.0,26.3,1.6,1.4,11.2,63.0,11.0,41.0,44.0,15.0,999.4,1003.2,1.0,1.0,22.8,24.8,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
20398,9,12.6,29.4,0.2,5.0,11.3,37.0,6.0,13.0,41.0,22.0,1010.4,1006.1,1.0,0.0,23.7,29.2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
20399,9,11.3,28.5,0.0,6.2,11.1,48.0,30.0,24.0,57.0,27.0,1020.9,1015.7,1.0,3.0,20.0,27.6,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
20400,12,7.8,19.7,9.6,4.0,5.4,52.0,31.0,28.0,73.0,45.0,1002.7,1004.8,7.0,7.0,11.1,17.7,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
20401,5,10.1,17.1,0.0,1.8,4.1,30.0,15.0,13.0,90.0,63.0,1018.2,1016.4,5.0,7.0,11.3,16.4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
20402,1,13.8,20.1,8.2,0.6,3.2,54.0,22.0,28.0,84.0,60.0,1011.7,1012.6,7.0,7.0,14.8,18.4,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
20403,10,10.7,30.2,0.0,8.0,11.3,54.0,22.0,22.0,32.0,16.0,1013.9,1009.4,1.0,1.0,22.0,29.7,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1
20404,10,24.2,34.7,0.2,4.8,10.4,50.0,11.0,31.0,63.0,45.0,1012.5,1007.8,1.0,3.0,30.2,33.4,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
20405,9,13.3,21.0,0.0,7.2,8.3,54.0,22.0,28.0,40.0,26.0,1006.6,1006.5,3.0,4.0,16.3,19.1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
20406,7,4.9,19.7,0.0,2.8,8.8,22.0,2.0,11.0,67.0,50.0,1019.9,1017.7,1.0,6.0,13.7,17.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
20407,10,10.4,23.9,0.0,5.0,12.7,33.0,7.0,15.0,69.0,42.0,1016.1,1015.3,1.0,2.0,17.0,21.8,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
20408,1,18.8,36.6,0.0,10.6,13.2,39.0,17.0,13.0,38.0,18.0,1011.9,1009.2,0.0,0.0,27.1,36.0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
20409,11,17.2,23.8,0.0,14.2,0.4,56.0,41.0,28.0,26.0,72.0,1009.9,1011.3,7.0,7.0,21.6,18.1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
20410,8,14.4,18.7,47.2,2.2,1.3,33.0,24.0,20.0,93.0,59.0,1016.1,1015.6,7.0,7.0,15.4,18.1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
20411,4,16.7,31.2,0.0,6.6,10.7,31.0,9.0,17.0,37.0,26.0,1018.1,1017.2,2.0,4.0,23.2,30.1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
20412,1,15.7,32.7,0.0,16.0,13.3,52.0,28.0,24.0,51.0,12.0,1019.7,1018.0,0.0,0.0,18.7,30.5,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
20413,9,9.8,16.6,0.0,0.8,1.2,33.0,13.0,19.0,64.0,53.0,1028.2,1026.4,7.0,7.0,12.9,14.7,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
20414,4,24.2,29.0,0.4,4.4,4.3,43.0,20.0,17.0,75.0,68.0,1013.4,1010.6,7.0,7.0,26.3,27.2,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0
20415,2,11.7,20.5,0.0,3.4,7.7,37.0,9.0,24.0,70.0,58.0,1027.4,1025.7,7.0,4.0,14.6,19.2,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1
20416,5,16.1,20.3,5.0,1.0,0.0,39.0,19.0,24.0,75.0,77.0,1019.7,1016.3,8.0,8.0,17.7,17.7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1
20417,5,16.6,29.5,0.0,5.8,10.5,37.0,13.0,30.0,60.0,56.0,1014.2,1010.7,3.0,4.0,24.5,27.4,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
20418,9,23.8,32.1,0.0,6.2,9.6,37.0,15.0,30.0,73.0,61.0,1013.5,1009.4,5.0,4.0,27.6,30.5,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
20419,8,22.6,32.4,0.0,5.0,10.1,33.0,11.0,24.0,67.0,63.0,1013.3,1009.8,1.0,6.0,27.8,30.6,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1
20420,2,17.9,35.6,0.0,8.4,7.3,26.0,9.0,9.0,38.0,17.0,1014.6,1012.8,7.0,7.0,24.1,33.1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1
20421,1,19.2,24.7,0.0,8.0,10.2,43.0,22.0,28.0,66.0,58.0,1010.5,1009.4,5.0,3.0,22.3,23.5,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
20422,1,13.7,28.5,0.0,9.6,11.0,39.0,26.0,9.0,46.0,24.0,1023.9,1019.7,2.0,6.0,20.3,26.5,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
20423,12,13.0,26.0,0.0,6.6,13.3,46.0,6.0,24.0,54.0,43.0,1014.7,1013.2,1.0,1.0,22.4,25.5,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
20424,7,8.5,15.8,7.0,2.6,1.0,20.0,13.0,7.0,95.0,83.0,1027.7,1025.2,7.0,7.0,11.3,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
20425,9,6.3,12.8,1.2,2.0,8.1,44.0,20.0,19.0,62.0,44.0,1014.3,1016.3,2.0,1.0,9.6,10.9,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
20426,8,6.1,18.1,0.0,2.0,6.0,20.0,9.0,9.0,83.0,52.0,1021.2,1019.4,1.0,6.0,9.8,17.4,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
20427,1,20.9,27.8,0.0,13.2,9.4,39.0,15.0,20.0,67.0,51.0,1010.7,1009.8,7.0,4.0,23.5,25.3,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
20428,6,3.5,16.1,0.0,0.6,6.0,31.0,11.0,15.0,93.0,79.0,1033.0,1031.0,5.0,6.0,9.6,14.6,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0
20429,11,15.8,21.5,0.0,5.8,10.8,43.0,26.0,24.0,51.0,52.0,1020.0,1018.0,1.0,6.0,18.8,19.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0
20430,7,15.6,24.7,0.4,7.4,9.9,44.0,31.0,20.0,30.0,13.0,1022.4,1018.2,3.0,5.0,18.7,24.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
20431,4,6.9,19.7,0.0,8.6,11.1,48.0,28.0,28.0,27.0,11.0,1025.3,1020.5,3.0,2.0,12.1,18.5,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1
20432,3,25.1,31.1,7.2,5.4,10.7,48.0,28.0,31.0,77.0,67.0,1016.0,1012.5,7.0,5.0,28.0,30.2,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
20433,1,9.7,29.0,0.0,7.4,12.3,33.0,9.0,20.0,51.0,31.0,1011.9,1010.3,6.0,2.0,19.4,27.1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
20434,6,6.2,20.4,0.0,2.2,9.8,35.0,15.0,24.0,61.0,31.0,1027.9,1023.6,0.0,1.0,10.2,20.2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
20435,11,19.1,32.2,3.8,11.4,8.4,50.0,28.0,30.0,48.0,32.0,1018.2,1015.8,3.0,7.0,24.4,31.9,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
20436,8,8.3,15.2,0.0,3.8,3.8,63.0,28.0,24.0,64.0,56.0,1007.4,1000.0,7.0,7.0,12.0,14.5,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
20437,9,1.7,14.8,0.0,1.2,10.3,30.0,17.0,17.0,71.0,54.0,1026.7,1025.4,0.0,0.0,6.1,12.2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1
20438,5,12.0,24.2,0.0,4.4,6.8,41.0,17.0,19.0,63.0,39.0,1024.3,1021.9,2.0,1.0,14.8,23.6,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0
20439,9,6.3,20.6,0.0,3.2,10.4,41.0,17.0,13.0,61.0,37.0,1034.3,1030.9,1.0,1.0,13.9,20.5,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
20440,7,0.7,13.6,3.2,1.4,8.8,20.0,13.0,13.0,99.0,55.0,1028.7,1026.5,2.0,1.0,3.3,13.1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20441,6,10.6,20.9,0.0,2.4,6.0,26.0,6.0,6.0,86.0,50.0,1028.1,1026.0,7.0,5.0,15.3,19.8,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0
20442,12,10.7,20.0,0.0,3.2,6.6,44.0,19.0,28.0,56.0,43.0,1012.9,1013.4,7.0,6.0,15.5,18.4,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1
20443,3,23.9,30.2,0.0,6.4,4.5,44.0,26.0,20.0,60.0,54.0,1010.9,1008.5,7.0,8.0,26.5,29.5,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0
20444,5,21.0,28.0,0.2,5.2,7.1,43.0,26.0,28.0,58.0,51.0,1018.2,1015.8,7.0,6.0,25.5,27.0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1
20445,11,30.3,40.5,0.0,20.8,7.0,61.0,31.0,26.0,14.0,11.0,1005.6,1003.6,3.0,5.0,35.9,39.0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1
20446,11,23.0,37.4,0.0,17.4,12.8,43.0,31.0,15.0,24.0,15.0,1019.2,1016.2,0.0,1.0,30.3,35.3,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1
20447,9,22.0,29.6,0.0,8.0,8.4,43.0,17.0,26.0,66.0,61.0,1018.7,1015.9,7.0,5.0,25.6,28.5,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
20448,10,8.6,15.5,1.4,2.6,6.3,35.0,15.0,17.0,80.0,58.0,1025.0,1023.8,8.0,7.0,11.6,14.9,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
20449,5,10.0,24.8,0.0,3.8,9.7,31.0,22.0,19.0,66.0,35.0,1028.6,1023.3,3.0,5.0,16.6,23.5,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
20450,1,22.1,32.2,0.0,10.6,13.1,80.0,30.0,33.0,50.0,22.0,1007.4,1005.8,1.0,1.0,25.5,31.5,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1
20451,1,14.6,31.7,0.0,9.6,10.2,37.0,17.0,22.0,49.0,35.0,1017.5,1014.6,4.0,6.0,21.4,30.0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
20452,8,4.6,14.6,0.0,1.2,7.3,35.0,13.0,26.0,87.0,58.0,1020.8,1019.9,4.0,7.0,11.1,12.4,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
20453,3,24.0,31.3,6.2,3.2,3.2,46.0,17.0,30.0,82.0,70.0,1007.5,1003.8,7.0,7.0,28.5,30.9,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
